-33,-40,-30,38,39;-40,-1,42,-6,-24;15,-28,-46,-41,48;-26,-16,47,-21,-32;-30,-6,26,20,36
18,-22,-49,-48,-37;7,-5,27,-44,-37;21,-15,18,42,-50;-10,12,-11,-32,-27;-8,-11,-30,-32,-33
31,20,18,-1,25;-15,36,-11,38,-43;35,18,-5,-7,-47;-29,-44,29,31,-10;-11,7,-28,-32,-48
-12,-18,15,-13,26;7,8,31,-49,-42;40,0,-43,29,-26;-32,0,-31,29,-19;-47,-38,-19,-1,5
1,4,-6,-36,19;18,4,1,-45,-29;-41,-47,-13,23,-48;0,-28,4,-42,-23;29,38,25,-22,35
30,-9,-2,2,27;-45,5,-18,-39,-12;-48,28,3,-10,-17;-15,38,-32,45,31;-24,1,25,47,15
-40,34,-49,34,-25;-20,-8,-9,-14,-19;-47,-49,12,2,-40;24,3,-48,-29,45;-12,-36,-6,-5,49
16,-49,-18,44,8;36,-1,1,-49,42;-26,-20,-50,19,45;-30,-13,-5,20,39;-32,17,-18,45,-23
-26,-32,-16,-34,42;20,-8,-4,11,14;-43,-32,12,-14,-27;-30,-13,-44,-45,-45;13,-26,50,13,21
-1,-6,-7,13,1;10,-1,23,-15,48;-31,15,-24,9,-22;-28,0,36,12,17;19,-35,-48,-50,12
27,2,21,-17,20;-47,32,13,-31,4;-32,2,-48,-6,49;41,-44,0,13,10;-12,-29,-16,-20,-25
14,13,16,-36,10;17,-34,-17,-6,0;-13,-34,43,18,33;30,-23,-17,-41,-35;-26,8,-23,-15,20
-29,-48,-13,36,24;16,-46,-6,1,10;36,-1,-3,35,15;18,-48,-25,4,-19;-50,-1,-50,19,28
48,42,-50,26,-2;10,11,34,-13,31;9,29,-40,-43,-17;-28,33,8,26,-49;47,-47,3,-50,30
-29,4,-7,-49,-46;24,-32,26,2,5;16,13,12,5,23;-1,-13,-3,-14,37;-6,-33,24,8,-17
49,-36,-47,-46,-6;41,-4,-3,3,-6;17,-9,25,-1,29;32,34,7,34,11;-45,-34,-19,6,17
-21,35,28,-30,-31;-26,-32,-30,34,-16;23,-13,25,-22,38;19,9,-7,-27,-1;-10,-19,17,-8,10
11,35,47,-47,21;23,3,-10,43,-3;-48,10,34,20,15;50,-48,-21,-21,40;-8,36,48,31,19
16,-37,-32,-31,-22;26,39,16,-3,2;30,50,36,-27,27;13,-6,-44,31,39;-37,-14,18,47,-23
35,-30,25,18,-19;-40,48,28,17,-1;0,22,42,14,0;-1,47,45,5,33;-49,-21,-7,17,-8
-49,0,31,29,-47;44,-43,6,32,-38;-31,39,36,20,10;-20,40,-24,35,19;-22,-39,22,7,34
33,-8,8,-36,48;9,-18,-17,4,48;46,-43,-4,6,45;-48,-1,6,-28,37;-7,14,-25,-31,-49
7,-15,38,29,23;-15,42,40,38,34;1,47,-22,20,-49;32,-38,23,-4,41;-14,-11,50,-18,18
38,5,18,-4,-44;-5,-22,-18,23,-45;49,17,42,-31,9;34,19,-13,-27,-50;-22,-8,18,25,43
50,29,3,-30,-17;7,31,29,14,-30;-5,29,45,-36,-36;7,-18,9,-44,-11;-12,43,-19,32,-14
-14,12,37,9,26;-5,-39,21,-35,13;48,-29,48,29,-34;-31,-12,-12,-48,42;21,46,-15,33,32
40,-21,0,10,25;-37,44,21,46,-24;18,-37,-42,-15,-15;34,-8,7,17,24;-36,-28,-22,25,-19
42,49,-12,-24,-48;-27,39,39,29,31;-50,-38,1,42,-15;-31,27,35,-30,-35;30,19,-17,38,-6
-2,8,-5,-35,30;-4,44,20,31,-14;39,-24,27,-48,9;-48,-7,-46,1,-37;-45,48,11,-14,-7
-42,-6,-20,-45,-7;-25,37,37,-16,-49;-33,9,-23,6,44;-28,-17,-35,6,11;-31,-5,-24,17,-18
47,-15,-49,12,-23;2,-11,-37,38,11;-46,-13,15,6,-7;-17,42,-8,-1,26;43,-6,10,-19,4
-3,28,-47,7,-22;38,-37,-22,12,-21;14,-22,0,11,6;49,-33,14,19,-44;32,25,32,-49,-2
-25,-49,43,-10,-10;12,2,34,-36,-44;-9,48,-25,25,38;-48,31,-9,-9,-8;-16,-18,43,-35,-26
19,11,15,26,49;-47,-18,-31,34,5;-30,-23,48,5,-19;-9,5,-21,29,15;21,-1,35,41,2
27,48,25,-18,21;-22,49,-37,-28,7;-45,40,-22,-1,33;6,31,25,-4,29;-43,15,-31,28,21
20,50,-48,-17,35;-9,32,2,-46,40;13,44,26,-31,-28;40,-17,15,-6,44;-26,25,-22,-22,26
-4,28,5,14,42;-39,5,-42,10,22;22,-1,-45,40,-18;29,24,0,-50,34;38,25,-35,26,-12
-44,-33,-45,12,13;24,-8,16,-39,-10;-46,39,28,40,12;-33,-8,-20,30,-1;-12,35,19,-13,1
47,40,29,32,-23;-27,38,15,35,38;34,-31,17,-39,-40;47,-46,-33,12,-14;-29,-7,20,-36,-48
-15,13,41,26,14;3,10,47,11,23;-11,12,-50,-47,44;6,-27,-42,18,-20;46,-23,-14,34,-36
18,-24,-29,0,44;3,-46,15,23,-40;32,22,12,-30,-22;47,-19,-4,18,-6;11,9,-6,18,20
-15,-8,-38,20,16;-12,-4,-3,24,47;-33,22,-31,1,40;-46,21,-3,-42,24;14,20,0,38,7
-19,-34,41,26,-5;36,26,47,5,8;20,-2,-16,15,20;40,19,-13,44,-3;-23,18,-24,48,-27
29,41,32,8,28;29,16,-19,-16,15;-41,-13,0,-26,-28;-7,9,6,-30,29;-15,-13,3,20,-27
48,16,23,5,32;42,-24,-5,-17,-1;-36,20,18,-26,-21;-16,37,12,4,-48;-47,-25,-3,-31,-3
47,30,24,-25,36;45,-16,27,-47,5;48,-1,-17,-15,-10;7,-42,29,-50,27;4,-5,9,-36,-12
41,-8,-39,2,3;18,5,34,50,-17;-19,-7,-45,37,38;37,-40,19,-46,-47;29,27,-14,27,28
0,44,10,-5,37;-19,-4,-7,-45,33;28,34,44,43,-36;9,-28,-22,1,-26;-5,-16,-6,35,-28
46,28,0,-26,-20;-7,32,-45,30,-39;-41,20,-31,-17,12;-28,44,-7,-33,-11;34,50,-41,29,-43
10,-38,-38,-9,42;27,-35,35,-26,11;-30,38,20,-2,12;-42,-33,10,-4,35;43,48,-48,40,-2
47,11,28,-14,-29;14,-30,13,-10,-33;49,-21,29,-31,45;28,-20,8,18,25;-6,4,-24,42,-48
4,-27,35,-5,36;33,-37,4,-21,19;-21,-9,-43,26,32;-22,-1,32,-23,-31;-14,38,-46,31,-19
-28,18,-16,-12,42;20,47,25,-38,17;44,-8,-24,-9,-22;27,-5,26,-11,-15;7,3,49,-50,17
49,-9,4,-22,-34;7,5,4,27,-2;-27,-40,-23,-49,42;48,-12,14,25,-17;-34,-22,-44,-25,-20
-6,26,37,-47,42;8,-35,3,37,0;39,-35,-18,-26,-42;-41,-4,3,30,27;-12,46,-5,17,5
27,2,11,-47,9;30,-10,-47,-42,-5;-43,19,40,-47,3;21,41,49,42,-44;-4,10,-24,-20,17
44,48,35,35,-28;-31,24,29,36,7;-41,0,-15,-1,48;24,37,36,-48,1;-22,33,38,50,-24
12,-29,42,-31,5;-6,-6,-16,1,13;-18,39,7,6,-42;-1,-49,40,43,-24;48,45,3,-39,4
15,30,-41,2,-38;4,-8,-43,-21,-3;-49,50,24,22,-15;22,-9,2,7,-35;-34,-5,47,-50,-10
44,32,49,41,-14;19,35,-36,-43,13;-16,-46,28,23,35;48,4,50,-17,-24;-38,15,43,14,-11
20,2,39,16,26;-47,2,19,-11,25;36,-4,-13,29,3;-24,17,25,12,-3;37,16,36,-10,0
17,-35,-41,27,-20;-18,-48,38,-48,-27;-47,-25,-34,31,28;-34,-45,-18,26,-6;-33,9,6,-49,-33
3,47,-43,36,44;-38,-29,-5,9,-22;13,28,43,17,38;12,8,28,-34,26;-5,20,33,-44,39
-46,-23,41,-50,5;10,44,44,32,26;2,34,-20,-49,16;-31,40,-15,-44,13;-11,-16,-26,-15,31
-11,14,-3,44,-21;4,50,12,-41,-27;2,44,-26,-46,-39;-36,34,32,-15,38;24,-36,-34,12,-50
-50,20,11,-2,17;-50,20,31,-5,43;24,42,-49,49,-37;-35,-47,-10,3,-36;14,24,31,30,11
48,9,35,-46,-30;20,-17,48,20,-21;-20,-30,29,6,47;36,-47,25,-21,-12;15,-31,-47,29,31
-46,31,-13,29,-50;-31,41,-2,42,-14;-24,30,50,36,39;-2,-24,0,12,-3;12,-29,-24,45,11
-15,-6,4,5,36;48,-35,2,2,26;-34,-13,-44,5,7;-19,-27,32,15,3;-21,2,-23,-40,9
49,21,-23,27,38;-16,39,-37,-30,-22;-45,-8,30,6,-1;-16,14,-41,43,23;11,-25,14,-42,-2
42,0,-39,40,-25;-36,46,16,44,48;45,-30,17,22,5;37,-18,-50,35,-4;-4,2,-40,10,0
28,31,-7,19,-39;43,27,-12,-14,-46;-20,-30,-38,50,-35;4,6,-49,0,-26;19,33,44,-14,-40
-46,-43,-19,30,9;-46,0,8,16,-24;-21,42,25,17,-12;-47,-18,37,4,8;41,50,28,-19,24
-15,-15,-2,2,-18;28,-10,23,24,7;27,-18,38,3,15;34,39,20,-32,0;29,32,0,-22,-25
4,28,-49,12,26;-35,-25,-10,-49,36;3,4,33,-11,-35;37,4,21,-5,34;-28,7,-8,-9,-49
-32,8,-20,33,-40;-28,-17,-20,6,26;-12,14,20,-50,-2;40,-14,-23,-50,25;-31,-47,-21,-14,35
-33,29,-24,-12,38;22,-12,46,-16,-50;1,17,42,48,12;45,-32,-2,47,-4;15,-7,-25,-46,5
20,4,-20,-34,-43;-21,-3,38,-33,27;31,-11,29,42,2;14,-3,-8,46,-9;-9,-27,33,-25,-29
-49,23,-48,-35,33;25,-37,-9,15,34;16,-11,9,19,-29;-24,9,24,-26,-24;15,50,-26,11,18
-2,-36,-20,38,21;6,25,-32,-14,-18;46,-4,17,-11,45;19,-15,23,36,26;50,-19,-11,27,-22
21,-43,-4,-47,-19;-10,16,39,-35,-7;-6,-43,5,13,-30;-36,-2,-42,44,3;-13,-7,17,44,-13
49,36,-10,45,-23;9,17,2,29,17;-23,13,-6,-5,-40;45,-12,23,15,-2;17,2,27,-17,-38
11,6,45,21,7;7,-10,-32,-40,13;44,2,36,-2,35;-44,9,11,4,-50;-8,-18,-39,25,-46
-27,-41,-27,14,-49;-41,44,-12,-28,-23;-4,-6,35,37,-48;33,-39,39,-10,8;-3,-43,37,20,3
-18,39,-17,19,-39;-5,-39,-41,26,21;33,28,32,-12,-41;6,-5,5,-50,23;26,10,16,-39,3
49,-17,10,3,-41;-49,9,46,-25,15;41,26,33,42,-33;-4,23,-44,-41,-27;32,4,-31,10,-3
23,17,-36,7,36;-43,17,27,47,-16;30,-41,2,-42,-3;12,-3,-5,30,-37;3,-16,41,20,11
-6,-46,-36,-7,-13;-36,14,7,-28,-1;-49,44,50,24,24;-16,8,-35,21,24;-8,14,-28,-29,48
7,-10,5,-28,-12;49,44,36,-1,22;29,3,26,-10,-49;39,3,-2,-40,-31;38,-48,25,32,-13
-24,-33,31,46,12;-20,-32,-20,-34,-50;-41,36,-29,-2,26;-12,-9,14,17,-24;-35,-48,-30,-32,-48
-38,27,-13,35,-44;21,11,-35,-26,-37;-39,-47,6,-7,-6;44,-48,-13,-27,48;-34,2,-31,-33,-20
-23,-14,-7,25,33;-33,18,-2,3,-29;49,-28,0,-20,33;12,-43,-4,-8,1;18,-13,23,7,-50
-14,7,-41,-15,28;-48,28,34,6,38;-1,38,-26,-44,31;-1,-21,9,49,-28;34,-33,-8,-14,-3
13,16,-28,5,-25;-27,8,31,-10,18;4,-38,-25,8,0;-39,15,-32,15,-49;-44,-39,-12,7,38
10,18,-18,-38,-9;1,-46,38,-7,-30;25,7,47,19,30;-30,19,-13,-22,-27;-47,-15,35,-31,13
-18,9,-15,-7,-10;7,43,0,10,9;-39,44,-21,50,-44;18,-19,-32,-4,-7;-5,-5,30,2,43
-14,48,13,37,50;-30,43,20,8,0;39,-33,-4,9,-15;-35,46,48,16,-39;-23,-2,3,-13,-45
43,36,5,-7,3;25,-5,-40,39,-35;-37,49,-29,32,-11;6,-44,19,-18,-33;-5,25,-44,-8,16
9,-23,48,-41,-2;-6,-32,37,-20,49;-28,41,-10,-36,9;15,7,-45,-31,-45;35,25,34,-20,-6
31,-15,-26,11,-10;-43,-23,-45,42,22;28,-30,-22,15,-7;26,-14,5,-48,-16;17,26,-26,-45,-38
1,-16,33,2,-20;10,29,49,-41,25;-23,-3,-44,-28,11;-12,-43,-1,-27,-45;-17,-16,-13,17,1
-9,35,24,-35,49;-11,27,-49,-30,-35;-5,18,-21,-39,10;-11,-50,-46,16,19;44,-7,-23,-4,12
-8,-36,-4,-25,41;15,-27,-40,-48,7;-49,-10,26,-50,24;39,27,-48,29,21;-3,34,2,-22,5
6,28,3,7,-40;-8,41,-50,-7,44;37,48,-12,4,28;-38,20,-16,-8,28;-21,32,7,37,2
2,-48,-35,-43,9;-23,0,26,39,39;34,-49,-11,5,24;6,-48,-45,38,-12;-31,-45,-30,-42,39
-24,-36,19,33,-32;-41,9,44,-35,8;-10,-8,-40,10,38;8,38,21,-19,-11;8,40,16,13,-22
-8,-31,44,3,-15;39,25,2,44,15;2,22,-18,25,-7;21,16,8,-20,-11;-5,39,-27,19,12
-23,31,-16,-5,-35;-40,7,18,3,-41;36,26,25,-45,-4;30,-28,-3,-4,-38;-26,-30,-26,20,27
18,21,-8,-10,22;-6,-37,-39,5,-3;-37,43,3,35,41;22,-50,-32,-42,38;26,47,-28,-11,26
-35,48,-18,13,6;-19,48,17,6,19;-41,32,-17,44,21;12,-34,47,-7,-11;49,-49,-44,46,48
-1,-27,45,45,34;29,-25,11,-26,-6;11,-19,-26,5,44;-4,11,-41,-43,26;-19,14,1,20,13
2,47,36,15,-7;28,2,15,39,-24;-44,-26,14,-29,10;33,7,29,-21,12;47,0,-31,37,-3
-29,-48,-41,-8,35;-36,16,-33,37,29;3,50,-18,-11,20;41,-27,-1,-28,-15;23,28,-46,37,-48
14,8,-40,18,-50;25,38,31,16,20;-37,19,-39,37,3;16,32,41,-40,-10;21,-27,43,37,24
-29,-11,-16,25,-44;-33,-4,-20,37,44;-22,37,-48,-46,2;22,-40,43,-27,40;-23,39,-19,34,2
37,-19,35,-16,43;-25,23,13,-2,-50;39,-24,-41,7,-31;-45,0,24,13,45;-44,44,38,4,2
20,49,-48,-31,50;27,-35,28,-50,14;-48,32,29,13,33;16,5,-32,1,17;-35,-2,-7,31,33
-26,-29,29,-27,12;-34,41,41,21,-22;-1,46,42,33,-37;-30,-40,27,22,-37;-38,-18,31,5,29
-48,-49,9,-43,8;13,40,33,20,43;-25,41,-10,48,18;-24,-4,24,5,50;-42,-49,-38,-16,-40
10,-8,11,12,-42;29,-3,-41,49,-20;16,48,-11,23,-26;-7,48,-49,33,-5;31,0,-20,-26,15
-37,17,-7,-21,19;-27,1,47,45,39;1,-47,34,-11,-40;49,-45,22,-32,-31;-25,-4,1,-1,-8
-25,11,30,-50,-20;10,36,46,17,-2;-18,50,12,50,-36;10,11,-50,-8,40;-23,-35,-29,-19,-46
13,-28,12,13,-4;0,-41,36,14,23;-12,33,10,14,7;9,15,-2,48,36;10,46,-1,-45,18
-7,19,-16,16,9;19,0,-1,37,33;-24,46,37,33,18;-34,-6,-35,-13,17;18,35,39,27,-6
-14,-19,-12,12,19;20,-19,15,-41,-30;11,-44,9,20,-21;32,-9,50,-32,40;12,49,46,-45,30
17,9,-29,-38,-16;-35,-35,9,-14,-24;19,-37,-26,45,25;26,42,34,-14,29;20,-7,34,-32,-27
46,-20,10,11,-9;-27,23,-19,50,3;36,25,45,17,-3;35,34,44,-10,-9;42,33,47,41,29
-29,-49,46,34,-19;15,-46,5,-37,18;-11,50,-17,-7,43;50,-33,-4,0,27;-20,-48,-33,16,13
-34,5,20,-48,-3;20,15,9,-6,-44;13,24,-2,1,28;-4,-19,-17,-15,9;31,-41,-10,48,35
45,-41,-42,33,37;12,-1,-7,31,8;45,-43,-14,-2,20;-43,-10,-16,-26,-13;-33,-2,9,37,7
-20,6,10,-11,-6;32,0,-22,10,45;-47,38,-9,-11,-36;11,-31,-37,15,-32;29,39,47,-46,-6
-33,46,-37,-6,32;-40,17,41,-7,20;-38,22,-17,-44,49;22,15,49,37,47;-33,-31,25,-41,12
15,-27,20,-24,2;-12,-46,40,-18,-27;34,36,-20,35,-19;2,37,10,30,-49;-27,19,-31,-12,48
30,15,12,-42,48;-42,-23,-37,-3,-7;-9,7,11,-34,-27;27,-28,-16,18,-48;18,-1,-21,-8,-45
6,35,-41,1,17;-1,-7,-14,-9,-13;19,11,6,36,50;-2,-3,29,1,30;-9,45,-40,16,26
-34,2,-45,3,-4;9,-14,36,4,-29;39,-8,-40,-29,25;7,36,30,2,40;43,46,18,32,50
42,8,-13,-2,-28;44,49,12,-17,49;-36,-16,32,45,35;-12,1,47,-7,5;-21,50,-44,34,11
45,4,-29,-24,23;41,-8,-36,-38,-9;-12,22,42,11,37;-9,3,-41,46,3;22,-28,-15,-17,-31
0,36,30,-9,-1;10,-45,-25,-13,-14;-21,10,45,-21,-8;30,-44,33,-11,44;15,-16,5,49,-32
36,11,22,41,-42;40,17,41,-44,32;45,20,-13,4,-28;43,-43,-41,3,-47;17,-44,-27,-7,18
-36,48,14,31,35;-26,19,-21,-36,-23;-17,-38,25,33,-36;25,-26,-49,24,-45;2,23,-16,18,-8
-38,-2,-8,25,10;-30,-48,-26,-41,-18;32,1,34,-45,-5;-28,47,-43,4,-11;-34,0,-13,11,43
-22,-47,47,-40,-20;-18,-29,-11,28,-26;1,21,-36,-34,-14;10,-10,-28,49,38;-26,-35,-22,44,22
-17,14,43,32,-25;14,-44,-27,-5,-26;-46,47,-37,-37,12;17,8,-50,-15,44;-3,4,-48,38,44
-23,-18,50,28,36;-23,3,-30,-1,15;-47,-18,-47,-22,-19;38,1,44,-19,-49;25,-2,47,-39,-4
16,28,23,48,47;-7,15,-1,42,-7;-40,38,-13,22,30;7,-25,19,-2,30;-12,44,-46,48,-5
-5,-40,46,-24,6;-22,-49,-41,17,-3;50,-36,-24,-41,-26;-44,40,-6,-17,-43;-1,2,-12,-12,-47
-40,-16,-42,8,0;40,38,38,-15,44;-13,38,-3,15,-37;18,9,-4,26,15;28,9,11,24,-28
13,15,-3,-28,-9;-6,19,-4,25,47;-45,4,-28,31,13;8,18,15,21,18;22,-30,-34,-23,-38
-1,-28,16,-26,-31;-48,36,-17,-49,20;22,33,-41,-5,-37;4,32,-46,-42,-20;6,15,-14,28,-32
-29,-42,-4,5,29;44,36,-28,42,-7;12,-32,-5,-34,-25;-41,-47,-29,24,47;-22,38,-11,20,-10
-33,33,-46,-23,19;0,47,44,28,40;34,35,21,-38,40;46,33,3,17,-14;19,-47,-41,10,5
7,-41,32,34,-33;1,-26,-12,40,-9;32,-23,28,32,2;29,-48,4,10,-26;-30,14,44,25,48
-37,33,-41,42,-25;1,-7,1,23,-27;1,-1,6,-1,-4;10,-28,47,19,29;-46,-8,-47,-26,-27
41,18,-23,-40,49;-28,-23,-2,12,-11;25,-11,2,-7,41;5,-22,45,44,24;-6,-26,-10,-45,-45
-22,-42,-47,33,-9;23,22,-28,23,10;-41,-49,14,10,41;-40,41,50,37,-21;27,-33,-32,-37,3
24,19,-8,38,-14;-13,24,20,-47,33;19,11,-31,21,-42;41,-8,-36,-34,-27;-9,-47,5,14,-13
-4,30,-36,12,-41;38,-37,-44,-33,-38;-37,26,-41,40,-37;-10,-20,41,45,-2;21,39,15,18,38
-43,9,-6,-39,21;23,15,5,-1,33;40,36,25,23,20;38,43,-39,-46,-29;-44,27,-2,27,41
34,32,-1,5,28;28,29,24,-43,10;-11,-13,-16,-41,36;39,4,-44,43,50;-39,24,49,-6,21
-8,17,18,34,40;17,5,30,-7,-32;-22,45,-32,9,-35;-35,-27,-9,13,26;47,23,-17,-27,-41
6,-5,7,20,-16;11,-22,21,38,40;-43,-22,35,40,11;43,7,17,-43,30;-38,0,42,-41,41
-29,41,-19,38,21;-49,13,-39,30,9;44,-39,-20,16,26;-45,-17,32,-46,-50;18,-8,33,21,-40
48,38,-4,14,-30;-40,7,-29,12,8;-32,15,50,-28,14;-20,40,-33,8,-48;-7,-32,19,-22,18
10,50,-17,-40,37;22,14,38,-10,14;-19,5,27,-48,34;-43,-15,42,12,5;-20,-48,14,-28,35
15,-29,48,15,32;-36,22,10,-36,49;3,20,28,-37,-44;-36,50,25,-40,29;-37,27,-12,9,-14
1,32,18,39,44;9,5,25,25,-32;11,3,18,-23,21;-6,-40,24,-22,-15;-45,-17,-17,39,43
21,-3,-1,29,12;1,42,29,13,-25;20,23,6,49,36;-44,21,-21,35,-4;-7,-12,36,32,19
-11,44,-14,-7,43;-3,-38,-36,8,9;36,-39,-41,15,19;6,-27,-22,17,12;3,-3,11,5,-45
-35,18,-11,-49,13;15,-26,-24,23,-18;2,-50,-16,-44,21;-50,21,47,42,-42;-31,47,-17,-21,24
-8,-41,11,44,25;32,-14,23,35,12;27,4,11,4,28;46,-25,12,-27,-32;-9,-1,41,0,7
22,40,-9,-27,44;-46,-26,1,-21,-13;36,24,49,-35,8;-2,-36,16,-29,-37;30,13,-16,10,43
-9,35,48,-47,-17;-8,-32,-19,-44,-27;-19,44,3,-21,14;23,-48,-13,45,10;7,-39,33,-37,41
-13,-44,44,32,-31;43,-14,-34,-16,22;49,-27,-42,-2,-18;30,34,-15,35,-28;35,-20,11,13,-42
-8,44,-18,-48,-16;5,-27,44,-10,2;-4,41,-37,21,-48;-8,14,-37,14,-22;-38,20,19,-47,-15
-8,6,11,-23,39;-15,41,31,44,-34;-5,-43,42,-10,44;-9,50,-40,-6,-25;-10,27,3,1,-37
-2,-41,3,22,-41;10,-9,-46,13,23;19,12,-14,-23,-8;38,5,-21,-34,-44;-47,-42,43,-31,-44
8,-6,-34,47,9;47,9,-40,25,48;-14,13,-23,-34,46;-25,-35,23,35,-50;-42,38,6,11,45
4,31,-23,-21,-2;45,28,33,-48,45;36,8,-18,-45,-15;38,-3,49,30,41;17,-34,6,-35,-38
-41,50,27,-41,-8;23,42,17,-6,22;17,-13,38,-35,-37;29,14,19,-12,-4;1,34,32,-27,-3
-36,-26,32,-45,29;21,-10,32,22,27;33,5,46,50,30;-17,-47,-32,35,46;-37,13,-40,-9,9
39,12,-49,-39,11;42,-6,-46,-32,48;17,-23,-8,-13,31;-28,-16,-1,-13,-18;1,36,-50,31,6
-4,-45,-37,30,40;-5,-14,5,5,-49;-9,8,37,-17,21;-2,-47,14,39,-42;-18,32,-2,41,31
-18,-21,37,21,-28;7,32,-41,14,-25;0,-24,43,-12,-40;-11,-31,-1,-17,13;-35,-31,21,36,-3
24,-35,43,-5,14;-25,-30,48,7,-21;-29,-29,-34,15,-15;-9,-33,-49,-16,-8;26,-47,12,-36,-16
-42,38,-40,10,-49;-48,-45,21,-44,31;-39,-15,-31,-41,30;-2,50,10,11,-20;-25,8,-24,-4,25
-5,34,-16,-8,-47;32,12,-28,17,24;-9,-12,16,19,12;-30,40,5,-46,-19;-46,-13,35,17,16
-15,-30,22,13,38;12,2,30,50,30;7,38,-9,-4,1;44,10,-6,-16,-36;-32,44,-42,-8,-26
32,-41,-46,6,9;25,-26,33,11,-32;39,41,38,44,0;35,-24,-38,15,-2;-8,22,15,33,-50
19,-8,-18,34,33;28,28,-25,18,50;-6,-26,-35,46,26;1,-2,-49,2,-19;-46,-2,-34,21,-38
5,-29,31,-2,-33;47,1,49,8,38;2,-5,17,23,-24;47,15,-11,1,-36;49,27,34,41,26
13,47,-43,40,9;2,-34,33,40,-45;-32,4,-41,40,-28;-15,-25,-31,-36,44;20,15,-18,17,-50
27,2,-32,-4,12;-11,11,-16,-26,1;17,-46,36,41,-38;42,-32,21,11,35;28,-38,11,8,-33
-36,-17,-20,3,-9;49,-2,22,21,33;-43,-30,-24,-38,40;-23,23,24,-31,-16;44,-17,-34,22,-29
41,-16,-41,-21,-4;-19,40,19,-30,-36;3,24,47,-49,-49;17,37,-22,-26,-48;3,28,-24,-30,20
-28,7,-32,3,13;19,-47,-19,-50,39;22,-49,-15,30,-28;-45,9,-34,12,0;42,-13,-4,27,-39
48,-1,2,-30,-1;-33,29,-15,49,-37;-16,-23,-14,-4,-41;-50,38,23,24,-36;-41,-21,-44,36,16
-48,-39,-5,43,46;19,3,24,24,-18;-26,32,-36,34,-42;-40,-30,15,-46,-42;-35,-32,14,-34,-4
37,-8,-38,-20,-26;44,28,-29,-23,50;-31,-17,-22,17,-32;0,-16,-28,-5,-5;-32,-38,39,-11,29
-24,-9,14,18,14;-48,-14,-5,8,-27;50,-4,-38,32,-13;18,35,-1,27,-14;2,-15,-16,-42,-3
-7,38,13,7,22;-19,23,-24,-8,28;-7,-2,44,-29,-29;23,-31,15,-37,20;10,-43,-45,12,-12
-48,22,-38,-16,24;-30,46,-10,-22,-30;10,-4,-46,46,-38;29,-14,37,-37,0;13,-4,44,14,40
15,-22,-29,-17,21;34,47,-30,-35,37;24,-18,32,-4,-24;13,-9,39,-49,20;2,-15,-19,17,-2
47,11,43,-26,0;18,13,-31,-37,-5;-32,1,49,41,-6;13,-26,17,-3,-23;15,3,-7,-38,-12
24,-13,43,24,28;-21,13,3,2,-35;-15,48,17,28,12;-1,28,33,33,27;-32,21,-41,-1,11
42,-49,28,42,39;-24,-29,-11,41,-42;50,13,10,-20,4;-10,-21,0,-24,20;-20,-12,9,-8,-8
32,2,-37,0,39;-12,19,-8,0,-33;-47,49,-46,23,48;46,14,-36,-48,11;-39,-41,50,-36,23
30,-8,-2,5,27;-2,21,46,22,-19;9,-22,34,-49,26;13,-38,28,-19,48;46,-48,-11,-33,-26
50,20,-30,34,-36;-23,-36,-22,-34,-5;-37,-42,-48,49,35;-33,-11,-45,-26,44;-44,46,27,41,20
-16,43,-29,29,-6;9,36,14,5,-36;-7,25,32,44,-20;-9,50,4,-49,-28;-44,37,-18,47,-21
-32,-5,-45,-37,44;19,37,-8,23,-49;-4,-34,-10,-22,15;49,45,-7,27,-30;-37,-5,0,-25,2
-19,38,-3,9,-22;-6,-19,36,-42,29;1,-15,-5,2,-5;-38,-5,19,9,-24;2,-40,-6,21,-9
22,33,-37,-12,-31;30,-39,-39,-31,6;38,32,-1,25,-28;47,13,13,10,-3;50,-19,17,16,-31
21,16,-18,13,-5;-15,-28,-10,-13,31;-39,-40,19,29,-21;-19,-19,17,5,-47;-33,44,18,30,26
-49,-32,12,34,21;22,-47,13,9,-46;0,18,-30,-39,-27;45,-47,1,4,14;31,-47,-50,-21,38
5,-26,-19,40,-34;-46,-16,-2,20,-24;23,-48,46,-43,-27;-14,27,12,-27,-26;37,39,-40,-36,4
-13,1,3,-35,-38;47,-18,-43,-11,-13;46,-14,0,35,-19;31,-5,4,8,26;23,34,26,41,4
29,-32,-50,-49,47;17,25,-12,31,-9;36,-17,-5,-24,-10;-1,32,32,-5,-43;11,10,-49,38,44
45,-5,-20,40,-32;18,47,-4,-27,-26;-25,4,2,18,7;-39,26,-18,-49,15;14,27,-6,-12,-3
-29,33,-19,23,42;-26,-48,20,-24,26;-30,-35,-31,-38,32;5,-36,-36,-38,0;-4,-7,39,15,9
40,40,41,-28,20;44,-1,-32,0,45;-50,-39,-49,-8,-31;-43,-46,0,-28,-3;-43,49,50,2,-14
28,19,-28,-44,-23;28,-15,-46,-28,16;45,4,-45,-44,-1;-45,3,-19,-26,6;20,-15,-35,-13,-10
26,0,16,-11,-16;-2,28,-15,35,-37;11,18,36,24,30;38,-8,-39,-40,-42;-47,48,-41,46,-39
-38,-45,12,14,49;23,-36,-13,-38,26;-27,-14,43,-41,-22;-36,-26,-9,36,36;-11,26,-47,28,37
-19,49,-37,40,34;-1,-48,-28,-44,45;-8,-17,45,8,32;47,-6,18,-35,-26;20,49,7,44,-14
